kF4EUM8CwT4,0,8.95943,27,0,1,b786d9d0317c061430018d2087714fc16b8a36aad0388a1f3480b1f10c5de67b,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1573939773220,81,sponsor,skip,YouTube,0,0,0,0,84d281743629a45e3793c187373365f4787c140a57142b57b12964d7e773409e,""
mRMxNiEMqmM,363.61765,372.82306,166,0,1,b75689a1a117daeaf7a81c21042e17d773485223f8e5f0d3bd8c48e7bc9b1782,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1574476418860,219,sponsor,skip,YouTube,0,0,0,0,baddd7e2de1ff9333f31a4ca37dfb7189e64c27fab0781aea70e3b6f1db6083b,""
mRMxNiEMqmM,1799.2357,2068.595,81,0,1,24dceea7eb0e0a12feeddeeb3df5b9f1ec785dfdbce00bb1ac83ca7ca533cc8a,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1574478184023,112,sponsor,skip,YouTube,0,0,0,0,baddd7e2de1ff9333f31a4ca37dfb7189e64c27fab0781aea70e3b6f1db6083b,""
mRMxNiEMqmM,2685.0012,2751.2693,65,0,1,da59e258858caeb07869bab783d669f7f3135e7b85000bf081d305bc4af34079,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1574480250659,94,sponsor,skip,YouTube,0,0,0,0,baddd7e2de1ff9333f31a4ca37dfb7189e64c27fab0781aea70e3b6f1db6083b,""
0QZXipbaRQs,2266.58,2491,67,0,1,e615b7744b21d8ef5ca12534ae96f3903cbafd13f9b7578f6500cbf9729bf262,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1575082096755,75,sponsor,skip,YouTube,0,0,0,0,bec1929f2db54b7a49d10b4afc2e250b864b6e320fed557a586340ec203d00b6,""
0QZXipbaRQs,242.553,262.386,106,0,1,a6196b18217f2049d6d31490482dc32c882725c6acabca48dd3332932f4ca325,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1575082358853,114,sponsor,skip,YouTube,0,0,0,0,bec1929f2db54b7a49d10b4afc2e250b864b6e320fed557a586340ec203d00b6,""
T787I_itGmA,426.08072,443.5479,53,0,1,f072a8d70292d48052b63282f5edb199210202491c427e8073d31b1a07c0d4b7,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1575300491191,263,sponsor,skip,YouTube,0,0,0,0,5ac61f31d5577c0564a396e9680f419f99380549efd09f7be1aa0e87a8116676,""
YJZUNhAaA7g,64.606,113.758,47,0,1,6cd22dd156858ed52bfcb77bbe8b44c1bbf2996bcb5036f843114bd9238abed4,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1576535477921,59,sponsor,skip,YouTube,0,0,0,0,c2b7bc9e4b6f1a7458f65221e4beebb2f4a93a96e8d251db1218f59612d20513,""
6hHr4iuQkHk,228.48016,282.49936,16,0,1,a6fc180309426ef032fbf99d7f36d6d4d1b1653d909af100ce0f3c0c3ba04f2c,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1576535920253,1,sponsor,skip,YouTube,0,0,0,0,8f6b257cf28281f12e4aedd11b343a1542b97779540c64eeed490f3185d716f2,""
sepdWNPnkjk,204.52211,285.1775,78,0,1,50b469f6cca58005c264a487da04b8006a0c1edf303bf3b207f6103b30596d6d,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1576874809133,318,sponsor,skip,YouTube,0,0,0,0,d9554e34342db2f2d5e70c7b0d2b0545304e3ea33bb47f2dc6bead78a7c06eaf,""
m6c6RianKgE,133.3372,144.13792,295,0,1,61ccab243c9bdd9a84331904ad8126356a15b6128226da82abd293c9f2b5ebcf,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1576905827529,130,sponsor,skip,YouTube,0,0,0,0,6876d46fa77088ded6bacf0eae203c5b84aac8ce4e02c1daef50f5fcadc7b808,""
m6c6RianKgE,2211.0642,2481.8584,68,0,1,6d1b9506d0c56b155dc3121ccfd722d0f27ff057a44962f07b8fe24033bc5b07,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1576907967475,19,sponsor,skip,YouTube,0,0,0,0,6876d46fa77088ded6bacf0eae203c5b84aac8ce4e02c1daef50f5fcadc7b808,""
ZtQJITptjos,9.95,17.042,10,0,1,7135dd2d6c5ebd7eac1cc322e68459672ee335eee03384f597722a912832cbfe,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1577082748165,1,sponsor,skip,YouTube,0,0,0,0,d84f0be545f064a080d06971ebaa86ad04480d421f126fa5ba61286b6eb0215e,""
i0pbb3iEy0A,9.75,17.046,10,0,1,b7f8f5ff987bb6264c6eb83076d9c972f2d63575e4aa08a34c9c4499c9a357d4,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1577083478601,1,sponsor,skip,YouTube,0,0,0,0,c4ac8b544ff5d63e4613c1a109cb85607d141fb895348860b3c5102e509e53aa,""
S_zU3lFNYQc,0,55.889305,69,0,1,f61e566ece1af8bf1da71eb0107c51ab0cbdd997cb2372fe52bbbaad585dc82d,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1577334556848,180,sponsor,skip,YouTube,0,0,0,0,49fe0ef9182c8f2727838ed16f4c698a096ec51fe549ee12ed1fda6082b52273,""
lgKbwDIsg7Q,195.46739,230.11848,11,0,1,7782e92d3f432f070516d7bbb3e7c40d6d2b20a489fb65044b634bb35660d814,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1577457898483,37,sponsor,skip,YouTube,0,0,0,0,29c383198b0b316b3a216bd0c0800e112739d26a412b71281e9c6b6f2d6b87fe,""
OeRa1St6KtM,2455.48,2659.577,50,0,1,8d23cca0f2174266ae995af24a631fc1521ee243e15e6219b4989b42f83d7d5b,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1577525054323,22,sponsor,skip,YouTube,0,0,0,0,b4cfad584882dfea58808e57f898e8c4f8286d3273b7961dba77d34bddc30730,""
OeRa1St6KtM,98.481,111.882,27,0,1,c4b085a3838916866f230808f541528ff4f98e89aab439bc72db84b9ab518e74,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1577591840607,21,sponsor,skip,YouTube,0,0,0,0,b4cfad584882dfea58808e57f898e8c4f8286d3273b7961dba77d34bddc30730,""
4jb5O7RITL4,252.93071,303.22107,77,0,1,5dbe34238b2c994fa69c3c6c9ca8adb6d812fcd5bd8b8c9c792c9728ee2f3386,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1577642376401,2094,sponsor,skip,YouTube,0,0,0,0,47ca58b6be79171b883458fb69fc9ac9c8eba4949385afe6b717c399707020a2,""
gjiqbl1N22o,30.174929,40.440285,56,0,1,88530aaf08efa241a8bf25e9c3d0406bcf75d719c1882fab4a63ab3dcf300520,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1577674274644,66,sponsor,skip,YouTube,0,0,0,0,55b832e0cb7d7b001ef5a6453447c1330d571602be57be952009de5c525237b4,""
nrXhK3Gh5EE,830.305,870.841,57,0,1,e203a6aa4530907f3111971adb85b686eef37dda6e8e8c228baea42b93e1ef05,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1578079067488,171,sponsor,skip,YouTube,0,0,0,0,a00b2a07907984a1b07432f6dfc6a88098b4fee5e17d9ff4a2f6360e207218f5,""
8gvxaYH6sO0,874.83167,928.821,44,0,1,6434f7df76dffa3ae44c3542c42bd0c2e5871f3b76cad46b3f460284261b3722,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1578216482341,41,sponsor,skip,YouTube,0,0,0,0,237d641c682ade51eb65c93d2b4b0697e4c8d32fbe4c7e64ff75e72d0f87a97a,""
ulBnJSQwRyM,171.505,207.343,39,0,1,6c48877ed759c2a2bf8223c63a8b59bbdbac93f0af6d062655adbd1dd35104e1,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1578495469842,34,sponsor,skip,YouTube,0,0,0,0,8c9b8997bd02d19e0218ac05397774206d928dc31109403c9cc4c7131a939082,""
O5BJVO3PDeQ,453.50977,550.9829,42,0,1,2d5c987fca2f1bd266acf01c321b255a3b89619fd8458e03e70e536db5dcd482,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1578694959077,67,sponsor,skip,YouTube,0,0,0,0,3d8c17b1b03bc5e98158241c09a7af7f0d0660a95083d47ab0eb40760d0e0e8c,""
Qx_AmlZxzVk,844.799,866.027,11,0,1,ce7a089670b61dc79c28ebd10c87c0c7df895d962afc5ceeb0401ae0dec35237,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1579458824369,17,sponsor,skip,YouTube,0,0,0,0,7169958b33603e0ed03e63ca1b5bce58ed7199982db4c903e8dec326ae72c004,""
mIB389tqzCI,43.572765,58.98918,22,0,1,83ea9545b756428c143e5ab4f00d52ecd3e467657511ab3e325fe94ac0b87c49,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1580075520080,2067,sponsor,skip,YouTube,0,0,0,0,a0a4d8f6792a715bc970e8020431627650780f5d90b821730b339475b904e2d8,""
Q-ZRKHOaAOw,18.487238,23.993723,24,0,1,b2a0be5a4abdc7c5d52b578670f84bef123962a694927f2fc8dc06710508bd28,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1580183112145,54,sponsor,skip,YouTube,0,0,0,0,6b25344b42c30dfc59052d3f555bd3c652b3f7525ccb86f00fbc82fe77d167b9,""
o7Wfqv85ero,54.85425,59.975414,51,0,1,998b1ed94bc08594ac093ff11b5b0f13f2b70d1ed59c2ed4fbcc7bba15e62c0b,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1580523514847,198,sponsor,skip,YouTube,0,0,0,0,b1aa18c7f9fef9e8d2e8660082e30bf39ed6c45ee526b3da6f5abff2b406133b,""
4YIkw7vBGyk,73.5185,79.09956,201,0,1,31498997cbebd7559abd350be7c4308c9d29494976ad2b5b98a583c267531acd,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1580527396202,292,sponsor,skip,YouTube,0,0,0,0,04b3ebc20e2f5f761db9ca0bcf209870d3d095ca186b43c63d4f51915d2345a2,""
4YIkw7vBGyk,2396.3425,2588.4219,147,0,1,7ec603c02fd0ff65dd8faf6f0d57543b0acd78d50bd306254072bb6b776506bd,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1580530814515,263,sponsor,skip,YouTube,0,0,0,0,04b3ebc20e2f5f761db9ca0bcf209870d3d095ca186b43c63d4f51915d2345a2,""
j3GwCvbizRo,47.819496,144.29324,57,0,1,aee3ee21290fdb924f5d679c0cbe1373777970aa2078423a239cbe72d0f5233c,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1580544439509,284,sponsor,skip,YouTube,0,0,0,0,1ab8006527fb105023b9a806aa271af3407f38c1091e316e377ed99e1e8d3e81,""
MCWmQbbIFjc,517.581,577.895,-2,0,1,e080dcbb1b52233051c3ed99582a5f97032dd97ad1d68aa4c3799bcc1aca6f64,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1581028483813,130,sponsor,skip,YouTube,0,0,0,0,4dfd9eafe23b60595207038795f1bd6d0f82a2deda7fe0f89b36e0ebf8be2c82,""
Va9vbM4EXbM,1956.896,2064.953,91,0,1,a8ced9ce51fd29811c2587194f399b04f79c82575e089f4d1afb8c0330b01c1c,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1581162713237,104,sponsor,skip,YouTube,0,0,0,0,fb3157a70dcc20da8d164314b82b71b97d03d0344e2a9f6d08844eb561f740dd,""
DX-F0B0hG1M,52.238823,68.08312,169,0,1,2c2c956901ac0aa1b7fdd0894c8909f58c0643e02ce1c3784b905fa232157456,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1581278858343,207,sponsor,skip,YouTube,0,0,0,0,c8dfe5b77d2eda5becf3d72f633d8ba2ca216cd9d45373121622ef7962479ff1,""
FWPpboMvLMU,136.543,172.936,-2,0,1,550f5f4811f93e96c2721309d5d6d23fbd4af2e3ddf532a11793af46e52fd2d3,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1581782508541,216,sponsor,skip,YouTube,0,0,0,0,ea4bbe274c73be3b0fbdd637a07d319a3b66f3543926c0cb3089336927167974,""
nyDxrTHDjXQ,34.686913,47.74648,35,0,1,f0ef0b5957c10fd6e9612f604e2b65492766859697b65e4019977d8e067e6ed3,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1581784712753,234,sponsor,skip,YouTube,0,0,0,0,69716295fee7596f49172a3fa204732e72137ae6b23d3a1135c0a71093ac03e8,""
9fxLPBT3JeI,25.956,44.517,20,0,1,0f0c9e1d3798f3068339211ed5b08f808d5d72b05f1f5ccc887e6c2810ddb7be,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1581967790647,85,sponsor,skip,YouTube,0,0,0,0,37e876f2b65c262f1e4c346034367fd1302bc563a1e8e0b81eb5a47a6202c857,""
4DKLA7w9eeA,53.825054,77.14458,-2,0,1,f634722f22cffbaea6b9ec7765c07588f74eb91b00a07bec86f02f36fb51698c,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1582062238365,105,sponsor,skip,YouTube,0,0,0,0,cedc282cdc54e74c471f5306d227884b99018dd8850642aa0b5667570aedabfb,""
m4zZhG9pgYQ,80.160324,98.28148,14,0,1,410c0cd2105f06e4f148712430ae2c21dd151f89462705e84e4e356150b2aa9b,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1582583087411,73,sponsor,skip,YouTube,0,0,0,0,0078cdc9730d6b4c6f34191e1d2401cefab20a8cb26635b7bb123f9301224441,""
D4W0BIRF41Y,62.71414,87.068146,12,0,1,fc703d14a4910e608f7e82566548ecf46841d1d7edf1c4d2721b94d647e0cd05,d261c35ce21b0554c183fc42e2f92bf30609e0540bad8e4a94e9df5293b6e617,1582748430913,63,sponsor,skip,YouTube,0,0,0,0,0dd88b906d02c206520329e7e89ebfeffe80faf74f25718fe1101226807813db,""
